OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductCategory,Product,Quantity,UnitPrice,Revenue,Cost,Profit,ProjectID,ResourceID,ResourceRole,HoursWorked,BillRate,BillAmount,InvoiceStatus,PaymentDate,PO_Created,PONumber,CreditNote,DebitNote
ORD005438,2024-11-05,CUST01499,North,Mid-Market,Office Supplies,Stapler,5,1325.55,6627.75,3742.01,2885.74,PRJ0046,RES00003,PM,5.91,123.05,727.23,Overdue,2024-12-20,True,PO34355,0.0,0.0
ORD005439,2023-05-02,CUST01304,East,SMB,Furniture,Desk,6,1409.47,8456.82,3684.84,4771.98,PRJ0403,RES00475,Analyst,5.62,126.14,708.91,Paid,2023-05-17,False,,0.0,0.0
ORD005440,2024-03-07,CUST00031,North,Enterprise,Services,Consulting,5,2507.26,12536.3,9185.34,3350.959999999999,PRJ0083,RES00972,PM,6.53,229.83,1500.79,Submitted,2024-03-22,True,PO81913,0.0,0.0
ORD005441,2023-02-13,CUST01424,East,SMB,Furniture,Shelf,1,1744.56,1744.56,1022.83,721.7299999999999,PRJ0128,RES00041,PM,2.98,199.52,594.57,Paid,2023-02-28,False,,0.0,0.0
ORD005442,2023-11-13,CUST00142,West,Mid-Market,Office Supplies,Pen,5,991.13,4955.65,2347.07,2608.5799999999995,PRJ0387,RES00665,Developer,7.46,28.77,214.62,Paid,2023-12-13,True,PO7658,0.0,0.0
ORD005443,2024-01-16,CUST00125,North,SMB,Electronics,Laptop,5,1938.61,9693.05,5388.18,4304.869999999999,PRJ0269,RES00620,Analyst,1.48,61.82,91.49,Submitted,2024-03-01,False,,0.0,193.86
ORD005444,2023-05-25,CUST00396,Central,Mid-Market,Office Supplies,Stapler,1,2080.2,2080.2,1517.84,562.3599999999999,PRJ0255,RES00422,Analyst,7.69,85.62,658.42,Submitted,2023-06-09,False,,0.0,0.0
ORD005445,2023-11-23,CUST01877,North,SMB,Office Supplies,Pen,4,1499.97,5999.88,4102.43,1897.4499999999998,PRJ0357,RES00965,Tester,4.05,227.68,922.1,Draft,,False,,0.0,0.0
ORD005446,2023-12-29,CUST00234,South,SMB,Electronics,Mouse,3,975.04,2925.12,1438.02,1487.1,PRJ0190,RES00037,Tester,2.98,176.83,526.95,Submitted,2024-01-28,False,,0.0,58.5
ORD005447,2023-02-19,CUST01809,East,SMB,Electronics,Mouse,3,1933.46,5800.38,3451.85,2348.53,PRJ0206,RES00375,Analyst,5.9,178.24,1051.62,Submitted,2023-03-06,True,PO21161,0.0,0.0
ORD005448,2023-03-06,CUST00415,South,SMB,Electronics,Laptop,2,378.23,756.46,320.29,436.17,PRJ0181,RES00868,PM,1.31,236.53,309.85,Submitted,2023-04-20,True,PO36165,0.0,0.0
ORD005449,2023-12-21,CUST01191,West,SMB,Services,Support,6,135.15,810.9,532.32,278.5799999999999,PRJ0152,RES00870,Analyst,1.08,154.73,167.11,Submitted,2023-12-28,False,,0.0,0.0
ORD005450,2023-06-13,CUST01082,North,SMB,Office Supplies,Paper,2,423.34,846.68,362.38,484.29999999999995,PRJ0417,RES00558,PM,15.27,71.04,1084.78,Paid,2023-06-20,True,PO73300,0.0,0.0
ORD005451,2023-05-21,CUST00280,East,SMB,Electronics,Mouse,2,1698.33,3396.66,2321.32,1075.3399999999997,PRJ0136,RES00847,Developer,2.45,131.6,322.42,Overdue,2023-06-20,False,,0.0,0.0
ORD005452,2023-05-08,CUST00047,South,SMB,Services,Support,3,2654.42,7963.26,4885.49,3077.7700000000004,PRJ0390,RES00564,Analyst,3.07,198.7,610.01,Submitted,2023-06-07,True,PO72709,0.0,0.0
ORD005453,2024-02-02,CUST01584,South,SMB,Software,Antivirus,7,1030.72,7215.04,6023.88,1191.1599999999999,PRJ0180,RES00425,PM,3.83,66.21,253.58,Submitted,2024-02-17,True,PO40247,0.0,0.0
ORD005454,2024-04-07,CUST01443,North,Enterprise,Software,CRM License,1,228.51,228.51,91.96,136.55,PRJ0297,RES00752,Analyst,10.51,53.34,560.6,Paid,2024-05-07,False,,0.0,0.0
ORD005455,2023-07-06,CUST00219,South,Enterprise,Electronics,Laptop,2,75.08,150.16,127.56,22.599999999999994,PRJ0036,RES00428,Consultant,8.46,229.05,1937.76,Submitted,2023-07-21,True,PO37130,0.0,0.0
ORD005456,2024-12-20,CUST00239,East,Mid-Market,Electronics,Tablet,1,1769.88,1769.88,1196.53,573.3500000000001,PRJ0396,RES00855,PM,4.13,189.77,783.75,Submitted,2025-01-04,True,PO45579,0.0,0.0
ORD005457,2023-07-09,CUST00052,Central,SMB,Software,Analytics License,4,248.1,992.4,782.74,209.65999999999997,PRJ0139,RES00432,Analyst,3.04,114.77,348.9,Paid,2023-07-24,False,,0.0,0.0
ORD005458,2024-01-23,CUST01805,South,SMB,Furniture,Shelf,3,1589.54,4768.62,3955.4,813.2199999999998,PRJ0012,RES00235,Analyst,3.77,186.53,703.22,Draft,,False,,0.0,0.0
ORD005459,2024-03-04,CUST01997,South,Mid-Market,Electronics,Tablet,6,747.65,4485.9,2485.09,2000.8099999999995,PRJ0225,RES00926,Analyst,12.29,64.65,794.55,Overdue,2024-05-03,False,,0.0,0.0
ORD005460,2023-10-11,CUST01345,Central,Mid-Market,Services,Consulting,3,1443.39,4330.17,2421.33,1908.8400000000001,PRJ0495,RES01150,Tester,4.43,78.96,349.79,Submitted,2023-10-26,False,,0.0,0.0
ORD005461,2023-08-25,CUST00692,Central,Enterprise,Furniture,Chair,3,686.2,2058.6,1683.8,374.79999999999995,PRJ0383,RES00318,Tester,1.28,140.92,180.38,Paid,2023-10-24,False,,0.0,0.0
ORD005462,2023-07-13,CUST00919,Central,SMB,Office Supplies,Stapler,1,1645.75,1645.75,1255.04,390.71000000000004,PRJ0443,RES00073,PM,2.84,27.35,77.67,Submitted,2023-09-11,False,,0.0,0.0
ORD005463,2023-10-14,CUST01964,West,Mid-Market,Software,CRM License,4,2447.0,9788.0,3920.48,5867.52,PRJ0054,RES00426,Developer,5.91,89.61,529.6,Submitted,2023-10-29,False,,0.0,0.0
ORD005464,2023-05-16,CUST00840,West,SMB,Software,CRM License,4,157.67,630.68,299.56,331.11999999999995,PRJ0492,RES01072,Tester,5.31,62.01,329.27,Draft,,False,,0.0,0.0
ORD005465,2023-06-20,CUST01394,Central,SMB,Furniture,Shelf,4,535.58,2142.32,1198.77,943.5500000000002,PRJ0161,RES00974,Developer,1.03,27.18,28.0,Overdue,2023-08-04,False,,0.0,0.0
ORD005466,2023-06-08,CUST01086,Central,Mid-Market,Services,Implementation,5,1647.38,8236.9,4756.48,3480.42,PRJ0345,RES00434,Consultant,5.96,196.44,1170.78,Submitted,2023-08-07,True,PO80661,0.0,0.0
ORD005467,2023-07-20,CUST00599,South,SMB,Office Supplies,Paper,1,2069.93,2069.93,956.91,1113.02,PRJ0465,RES00694,Tester,6.71,212.01,1422.59,Paid,2023-08-19,False,,0.0,0.0
ORD005468,2024-05-01,CUST00550,South,SMB,Furniture,Desk,3,388.42,1165.26,817.79,347.47,PRJ0358,RES00844,PM,1.67,100.39,167.65,Submitted,2024-05-08,False,,0.0,0.0
ORD005469,2024-07-10,CUST00985,West,SMB,Software,Antivirus,5,994.22,4971.1,4160.33,810.7700000000004,PRJ0096,RES00624,Consultant,10.89,233.02,2537.59,Paid,2024-07-17,False,,0.0,0.0
ORD005470,2024-08-05,CUST00277,Central,Mid-Market,Office Supplies,Paper,9,1628.71,14658.39,6092.89,8565.5,PRJ0106,RES00946,Developer,1.26,74.54,93.92,Submitted,2024-09-04,False,,0.0,0.0
ORD005471,2024-05-18,CUST01365,West,Enterprise,Services,Support,4,1371.08,5484.32,3531.16,1953.1599999999999,PRJ0311,RES00677,Analyst,5.81,87.05,505.76,Cancelled,,True,PO66790,0.0,0.0
ORD005472,2024-01-06,CUST00129,Central,Mid-Market,Electronics,Tablet,3,69.06,207.18,163.75,43.43000000000001,PRJ0003,RES00467,Developer,14.23,47.0,668.81,Paid,2024-02-05,False,,0.0,0.0
ORD005473,2023-04-13,CUST00555,West,Mid-Market,Electronics,Tablet,3,1095.93,3287.79,1399.02,1888.77,PRJ0286,RES00101,Consultant,5.67,116.05,658.0,Submitted,2023-04-28,True,PO15615,0.0,0.0
ORD005474,2023-05-05,CUST01588,East,Mid-Market,Electronics,Keyboard,6,1238.9,7433.4,3755.74,3677.66,PRJ0289,RES01184,Consultant,4.25,213.04,905.42,Paid,2023-06-04,False,,0.0,0.0
ORD005475,2023-11-09,CUST01811,East,Mid-Market,Office Supplies,Paper,3,1355.99,4067.97,3391.13,676.8399999999997,PRJ0439,RES00833,Tester,2.97,134.47,399.38,Paid,2023-11-24,False,,0.0,0.0
ORD005476,2024-04-02,CUST00221,Central,Mid-Market,Electronics,Tablet,2,1375.99,2751.98,2126.91,625.0700000000002,PRJ0468,RES00005,Developer,10.07,141.92,1429.13,Draft,,True,PO31778,0.0,0.0
ORD005477,2023-08-18,CUST00316,Central,Enterprise,Services,Implementation,2,543.04,1086.08,661.81,424.27,PRJ0161,RES00917,PM,6.81,181.22,1234.11,Cancelled,,False,,0.0,0.0
ORD005478,2024-10-19,CUST00561,North,Mid-Market,Services,Consulting,1,501.57,501.57,301.97,199.59999999999997,PRJ0163,RES00888,PM,15.13,233.25,3529.07,Paid,2025-01-17,False,,0.0,0.0
ORD005479,2023-07-16,CUST01053,North,Mid-Market,Office Supplies,Paper,6,196.32,1177.92,747.33,430.59000000000003,PRJ0043,RES00816,Developer,7.88,31.52,248.38,Paid,2023-07-23,False,,0.0,0.0
ORD005480,2024-02-27,CUST01770,West,Mid-Market,Electronics,Tablet,5,24.98,124.9,61.61,63.290000000000006,PRJ0118,RES00652,Analyst,1.32,101.92,134.53,Paid,2024-04-27,False,,0.0,0.0
ORD005481,2024-07-25,CUST00814,Central,Mid-Market,Furniture,Shelf,4,1654.08,6616.32,3553.63,3062.6899999999996,PRJ0469,RES00180,Consultant,8.47,50.91,431.21,Paid,2024-10-23,True,PO33844,0.0,0.0
ORD005482,2024-09-01,CUST00792,West,Mid-Market,Software,CRM License,7,1728.73,12101.11,10229.57,1871.5400000000009,PRJ0350,RES00320,Tester,13.08,108.51,1419.31,Overdue,2024-09-16,True,PO82701,0.0,0.0
ORD005483,2023-06-20,CUST01057,East,Mid-Market,Office Supplies,Paper,3,396.85,1190.55,910.65,279.9,PRJ0015,RES00522,Analyst,4.04,91.05,367.84,Submitted,2023-06-27,False,,0.0,0.0
ORD005484,2024-01-17,CUST01849,North,Mid-Market,Office Supplies,Notebook,4,955.51,3822.04,2168.07,1653.9699999999998,PRJ0445,RES00979,PM,2.75,236.71,650.95,Paid,2024-02-01,True,PO91752,0.0,0.0
ORD005485,2023-06-22,CUST00111,North,Enterprise,Services,Implementation,3,495.4,1486.2,1244.81,241.3900000000001,PRJ0249,RES00950,Tester,4.09,189.68,775.79,Submitted,2023-07-07,False,,0.0,0.0
ORD005486,2024-10-24,CUST01703,East,Enterprise,Services,Support,3,2503.91,7511.73,5503.1,2008.6299999999992,PRJ0085,RES01160,Consultant,4.27,141.58,604.55,Overdue,2024-11-23,False,,0.0,0.0
ORD005487,2024-03-28,CUST00018,East,Mid-Market,Electronics,Mouse,3,1882.33,5646.99,4071.73,1575.2599999999998,PRJ0466,RES00181,Developer,6.57,44.07,289.54,Submitted,2024-05-12,False,,0.0,0.0
ORD005488,2023-12-16,CUST00313,South,SMB,Software,Antivirus,5,1146.36,5731.8,3514.7,2217.1000000000004,PRJ0266,RES00632,Tester,5.2,272.41,1416.53,Submitted,2024-01-15,False,,0.0,0.0
ORD005489,2024-09-25,CUST01823,Central,Mid-Market,Electronics,Laptop,2,948.18,1896.36,1499.6,396.76,PRJ0185,RES00611,Analyst,23.59,190.46,4492.95,Draft,,True,PO92649,0.0,0.0
ORD005490,2024-05-08,CUST00399,East,Mid-Market,Electronics,Keyboard,5,558.67,2793.35,1435.14,1358.2099999999998,PRJ0126,RES00299,Analyst,4.45,78.96,351.37,Paid,2024-06-07,False,,0.0,0.0
ORD005491,2024-09-11,CUST01693,Central,SMB,Services,Support,6,2102.56,12615.36,10450.02,2165.34,PRJ0006,RES00886,Analyst,4.02,29.34,117.95,Overdue,2024-11-10,False,,1261.54,0.0
ORD005492,2023-01-04,CUST01862,East,Mid-Market,Services,Implementation,6,1291.04,7746.24,5455.05,2291.1899999999996,PRJ0069,RES00327,PM,9.57,60.36,577.65,Submitted,2023-01-19,False,,0.0,0.0
ORD005493,2023-04-03,CUST00782,West,SMB,Electronics,Keyboard,4,240.16,960.64,799.65,160.99,PRJ0001,RES00418,Developer,3.45,74.8,258.06,Submitted,2023-04-18,False,,0.0,0.0
ORD005494,2023-01-06,CUST00754,South,Mid-Market,Software,Antivirus,3,687.54,2062.62,1499.94,562.6799999999998,PRJ0328,RES00857,Analyst,3.28,61.37,201.29,Submitted,2023-01-21,True,PO34541,0.0,0.0
ORD005495,2023-10-15,CUST00874,South,SMB,Services,Consulting,4,488.18,1952.72,1595.85,356.8700000000001,PRJ0197,RES00400,PM,3.84,50.41,193.57,Overdue,2023-11-29,False,,0.0,0.0
ORD005496,2024-09-09,CUST01040,North,Mid-Market,Services,Consulting,3,183.55,550.65,234.84,315.80999999999995,PRJ0066,RES00825,PM,2.12,89.19,189.08,Submitted,2024-10-24,False,,0.0,0.0
ORD005497,2023-05-26,CUST00488,Central,SMB,Services,Implementation,5,791.26,3956.3,2854.98,1101.3200000000002,PRJ0291,RES01100,Developer,4.3,62.09,266.99,Paid,2023-06-10,False,,0.0,0.0
ORD005498,2024-02-28,CUST00803,North,SMB,Services,Implementation,2,2461.51,4923.02,3889.41,1033.6100000000006,PRJ0113,RES00115,Developer,2.48,98.1,243.29,Submitted,2024-03-06,False,,0.0,0.0
ORD005499,2024-08-30,CUST01132,East,Mid-Market,Office Supplies,Pen,3,2311.83,6935.49,5719.87,1215.62,PRJ0399,RES00963,Developer,2.42,198.64,480.71,Paid,2024-09-29,False,,0.0,0.0
ORD005500,2024-04-01,CUST01238,South,Mid-Market,Software,Analytics License,5,735.91,3679.55,1723.26,1956.2900000000002,PRJ0111,RES00661,Analyst,2.83,135.68,383.97,Paid,2024-04-08,False,,0.0,0.0
ORD005501,2023-07-21,CUST00778,West,SMB,Services,Support,4,1598.97,6395.88,3325.22,3070.6600000000003,PRJ0237,RES00864,Consultant,7.42,68.98,511.83,Submitted,2023-09-19,False,,0.0,0.0
ORD005502,2023-07-31,CUST01767,South,Enterprise,Services,Implementation,5,2294.09,11470.45,7160.12,4310.330000000001,PRJ0175,RES00103,Analyst,11.12,24.16,268.66,Submitted,2023-08-15,True,PO6278,0.0,0.0
ORD005503,2023-01-06,CUST00787,East,Enterprise,Furniture,Chair,4,653.9,2615.6,1868.7,746.8999999999999,PRJ0324,RES00801,PM,13.48,218.5,2945.38,Submitted,2023-02-05,True,PO1771,0.0,0.0
ORD005504,2024-09-15,CUST01215,South,SMB,Electronics,Keyboard,4,613.65,2454.6,1614.8,839.8,PRJ0019,RES00037,Consultant,1.71,121.57,207.88,Submitted,2024-09-30,False,,0.0,0.0
ORD005505,2024-01-11,CUST01024,North,Mid-Market,Electronics,Keyboard,1,134.49,134.49,80.37,54.120000000000005,PRJ0480,RES00376,Consultant,4.1,140.31,575.27,Overdue,2024-02-10,False,,0.0,0.0
ORD005506,2024-03-22,CUST01060,East,SMB,Furniture,Cabinet,1,1005.44,1005.44,598.97,406.47,PRJ0260,RES00999,Consultant,3.47,145.98,506.55,Submitted,2024-05-21,False,,0.0,0.0
ORD005507,2023-04-16,CUST01489,East,SMB,Electronics,Mouse,9,1206.71,10860.39,5838.58,5021.8099999999995,PRJ0181,RES00330,PM,3.18,111.44,354.38,Paid,2023-05-31,True,PO14478,0.0,0.0
ORD005508,2024-10-12,CUST00559,South,Enterprise,Services,Implementation,3,614.18,1842.54,986.81,855.73,PRJ0055,RES00888,PM,5.94,74.27,441.16,Submitted,2024-10-27,False,,0.0,0.0
ORD005509,2024-02-05,CUST01266,North,Enterprise,Office Supplies,Pen,4,1734.36,6937.44,4333.21,2604.2299999999996,PRJ0477,RES00377,Tester,9.99,62.82,627.57,Paid,2024-03-06,True,PO6730,0.0,0.0
ORD005510,2023-04-06,CUST00306,East,SMB,Furniture,Chair,2,1734.73,3469.46,2862.66,606.8000000000002,PRJ0335,RES00440,Tester,11.43,118.92,1359.26,Paid,2023-04-21,True,PO12679,0.0,0.0
ORD005511,2024-01-23,CUST01916,North,Mid-Market,Software,Antivirus,7,1655.19,11586.33,9361.53,2224.7999999999993,PRJ0358,RES01080,Consultant,23.38,186.23,4354.06,Overdue,2024-03-08,True,PO71671,0.0,0.0
ORD005512,2024-03-27,CUST00187,Central,SMB,Software,Analytics License,6,1143.69,6862.14,4972.35,1889.79,PRJ0400,RES00980,Consultant,10.04,44.14,443.17,Overdue,2024-04-26,True,PO76564,0.0,0.0
ORD005513,2024-02-20,CUST00353,South,Mid-Market,Furniture,Cabinet,2,1207.38,2414.76,1743.21,671.5500000000002,PRJ0225,RES00119,PM,10.82,42.08,455.31,Draft,,True,PO73894,0.0,0.0
ORD005514,2024-12-26,CUST01537,East,SMB,Office Supplies,Pen,5,2271.7,11358.5,6021.84,5336.66,PRJ0248,RES00391,Analyst,1.12,110.79,124.08,Paid,2025-01-02,False,,0.0,0.0
ORD005515,2024-05-18,CUST00807,West,Mid-Market,Office Supplies,Stapler,2,2029.18,4058.36,3379.64,678.7200000000003,PRJ0214,RES00461,PM,1.4,143.27,200.58,Draft,,False,,0.0,0.0
ORD005516,2024-03-29,CUST01318,North,Mid-Market,Furniture,Cabinet,3,1278.54,3835.62,2596.58,1239.04,PRJ0149,RES00316,Analyst,18.74,115.9,2171.97,Paid,2024-04-28,False,,0.0,0.0
ORD005517,2023-10-18,CUST00841,East,SMB,Office Supplies,Paper,3,88.04,264.12,128.81,135.31,PRJ0225,RES00637,Analyst,5.98,196.12,1172.8,Paid,2023-12-17,False,,0.0,0.0
ORD005518,2024-06-17,CUST00585,West,SMB,Electronics,Monitor,8,688.29,5506.32,3896.43,1609.8899999999999,PRJ0375,RES00403,Consultant,6.5,74.66,485.29,Overdue,2024-08-16,False,,0.0,0.0
ORD005519,2023-07-12,CUST00678,East,Mid-Market,Software,CRM License,7,1991.39,13939.73,9419.25,4520.48,PRJ0233,RES01171,Analyst,1.63,106.61,173.77,Cancelled,,True,PO30029,0.0,0.0
ORD005520,2023-05-30,CUST00652,South,SMB,Services,Support,7,1408.74,9861.18,4888.83,4972.35,PRJ0321,RES00138,Consultant,3.46,56.17,194.35,Submitted,2023-06-14,False,,0.0,0.0
ORD005521,2024-05-29,CUST00329,South,SMB,Office Supplies,Stapler,2,287.96,575.92,460.79,115.12999999999994,PRJ0251,RES00642,Consultant,2.45,214.59,525.75,Submitted,2024-06-28,False,,0.0,0.0
ORD005522,2024-01-28,CUST00154,East,SMB,Software,CRM License,4,1244.3,4977.2,3717.84,1259.3599999999997,PRJ0325,RES00549,Developer,1.55,184.52,286.01,Draft,,False,,0.0,0.0
ORD005523,2023-11-12,CUST01041,North,Mid-Market,Software,Analytics License,6,874.24,5245.44,3791.44,1453.9999999999995,PRJ0458,RES00870,PM,3.29,150.07,493.73,Paid,2023-12-12,False,,0.0,0.0
ORD005524,2023-03-17,CUST01660,Central,Mid-Market,Furniture,Cabinet,2,1672.2,3344.4,2088.96,1255.44,PRJ0316,RES00471,Consultant,1.92,129.53,248.7,Paid,2023-05-01,False,,0.0,0.0
ORD005525,2024-08-21,CUST01479,West,Mid-Market,Furniture,Shelf,4,1231.26,4925.04,4168.52,756.5199999999995,PRJ0287,RES00924,Tester,2.36,219.2,517.31,Submitted,2024-09-20,False,,0.0,0.0
ORD005526,2023-09-27,CUST00348,East,Enterprise,Office Supplies,Paper,4,1282.2,5128.8,3301.81,1826.9900000000002,PRJ0410,RES00488,Developer,14.14,41.65,588.93,Submitted,2023-10-27,False,,0.0,0.0
ORD005527,2023-08-13,CUST01149,North,SMB,Furniture,Shelf,1,1157.86,1157.86,978.57,179.28999999999985,PRJ0243,RES00908,PM,4.92,92.1,453.13,Paid,2023-09-12,True,PO8421,0.0,0.0
ORD005528,2024-06-13,CUST01400,West,SMB,Office Supplies,Notebook,7,2109.04,14763.28,11393.07,3370.210000000001,PRJ0406,RES00355,PM,2.26,53.43,120.75,Submitted,2024-06-28,False,,0.0,0.0
ORD005529,2023-04-23,CUST01196,South,Mid-Market,Software,CRM License,6,1311.13,7866.78,4506.06,3360.7199999999993,PRJ0375,RES00156,PM,1.66,33.89,56.26,Submitted,2023-06-07,True,PO68176,0.0,0.0
ORD005530,2023-09-08,CUST00570,Central,Mid-Market,Services,Implementation,4,1640.9,6563.6,5231.47,1332.13,PRJ0234,RES00909,Tester,7.56,78.79,595.65,Submitted,2023-09-23,False,,0.0,0.0
ORD005531,2023-08-21,CUST00778,South,SMB,Furniture,Desk,4,671.8,2687.2,1813.28,873.9199999999998,PRJ0265,RES00023,Tester,6.65,239.04,1589.62,Submitted,2023-10-20,False,,0.0,0.0
ORD005532,2024-12-14,CUST01533,West,Mid-Market,Office Supplies,Stapler,8,430.28,3442.24,1643.8,1798.4399999999998,PRJ0027,RES00583,Tester,13.12,268.99,3529.15,Paid,2024-12-21,True,PO67844,0.0,0.0
ORD005533,2023-03-24,CUST00072,West,SMB,Software,Analytics License,5,937.11,4685.55,3484.01,1201.54,PRJ0323,RES00825,Tester,1.31,30.98,40.58,Submitted,2023-03-31,False,,0.0,0.0
ORD005534,2023-05-05,CUST01521,East,SMB,Furniture,Shelf,8,632.36,5058.88,2672.87,2386.01,PRJ0216,RES01159,Analyst,3.79,129.49,490.77,Overdue,2023-05-12,False,,0.0,0.0
ORD005535,2023-06-24,CUST00411,East,Mid-Market,Furniture,Desk,4,1148.94,4595.76,3218.99,1376.7700000000004,PRJ0477,RES00315,Developer,21.54,203.19,4376.71,Overdue,2023-09-22,False,,0.0,0.0
ORD005536,2023-03-10,CUST00971,Central,SMB,Office Supplies,Pen,7,2268.61,15880.27,11560.76,4319.51,PRJ0177,RES00570,PM,12.12,42.46,514.62,Overdue,2023-05-09,False,,0.0,0.0
ORD005537,2023-02-16,CUST01968,East,Mid-Market,Services,Implementation,4,1372.61,5490.44,4524.67,965.7699999999995,PRJ0246,RES00950,PM,9.83,32.06,315.15,Paid,2023-03-18,False,,0.0,0.0
ORD005538,2023-09-13,CUST01639,Central,Mid-Market,Services,Consulting,6,2149.4,12896.4,7273.46,5622.94,PRJ0092,RES00863,Tester,2.03,274.07,556.36,Draft,,False,,0.0,0.0
ORD005539,2024-12-27,CUST01313,East,Mid-Market,Furniture,Shelf,4,1543.35,6173.4,3699.73,2473.6699999999996,PRJ0016,RES00293,Developer,1.69,219.48,370.92,Submitted,2025-02-10,True,PO88938,0.0,0.0
ORD005540,2023-01-30,CUST00340,West,Enterprise,Furniture,Shelf,5,1823.66,9118.3,6750.35,2367.949999999999,PRJ0372,RES00606,Tester,2.58,269.0,694.02,Draft,,True,PO4270,0.0,0.0
ORD005541,2023-10-08,CUST01236,North,Mid-Market,Software,Antivirus,3,102.88,308.64,128.86,179.77999999999997,PRJ0440,RES00194,Consultant,11.54,154.01,1777.28,Overdue,2023-11-22,True,PO77481,0.0,0.0
ORD005542,2023-08-25,CUST01645,South,Enterprise,Electronics,Mouse,7,1799.53,12596.71,9438.27,3158.4399999999987,PRJ0372,RES01102,Analyst,5.72,154.26,882.37,Paid,2023-10-09,True,PO70959,0.0,0.0
ORD005543,2023-09-05,CUST00059,West,SMB,Software,CRM License,4,83.74,334.96,179.13,155.82999999999998,PRJ0131,RES00202,Analyst,8.42,190.73,1605.95,Submitted,2023-11-04,False,,0.0,0.0
ORD005544,2024-01-03,CUST01019,Central,SMB,Services,Consulting,5,426.53,2132.65,1018.0,1114.65,PRJ0246,RES00539,Tester,7.27,139.72,1015.76,Paid,2024-01-10,False,,0.0,0.0
ORD005545,2024-05-09,CUST00515,Central,Enterprise,Furniture,Chair,3,376.82,1130.46,590.13,540.33,PRJ0201,RES00826,PM,3.02,214.25,647.03,Submitted,2024-06-08,False,,0.0,0.0
ORD005546,2023-01-25,CUST01834,West,Mid-Market,Services,Support,5,1840.02,9200.1,6659.25,2540.8500000000004,PRJ0298,RES00882,Consultant,5.42,186.15,1008.93,Draft,,True,PO54076,0.0,0.0
ORD005547,2024-08-08,CUST01949,East,Mid-Market,Services,Consulting,3,1880.29,5640.87,2851.61,2789.2599999999998,PRJ0127,RES00002,Tester,2.65,54.34,144.0,Submitted,2024-08-23,False,,0.0,0.0
ORD005548,2024-12-18,CUST00384,South,SMB,Furniture,Cabinet,7,2057.93,14405.51,10621.93,3783.58,PRJ0409,RES00381,Developer,3.15,122.53,385.97,Paid,2025-01-17,True,PO62218,0.0,0.0
ORD005549,2024-05-04,CUST00510,North,SMB,Furniture,Shelf,5,692.25,3461.25,2532.78,928.4699999999998,PRJ0423,RES00455,Developer,1.7,69.17,117.59,Submitted,2024-05-11,False,,0.0,0.0
ORD005550,2024-05-08,CUST00758,North,SMB,Electronics,Mouse,5,295.62,1478.1,1207.16,270.9399999999998,PRJ0023,RES01104,PM,2.63,228.66,601.38,Paid,2024-07-07,True,PO15795,0.0,0.0
ORD005551,2023-11-10,CUST00757,Central,Mid-Market,Office Supplies,Paper,4,1663.76,6655.04,5416.76,1238.2799999999997,PRJ0155,RES00733,Consultant,1.77,174.17,308.28,Draft,,True,PO10133,0.0,0.0
ORD005552,2024-08-28,CUST01894,West,Mid-Market,Software,Analytics License,5,1680.91,8404.55,3640.3,4764.249999999999,PRJ0066,RES01053,Consultant,6.39,182.69,1167.39,Cancelled,,True,PO52403,0.0,0.0
ORD005553,2024-01-10,CUST00162,West,SMB,Office Supplies,Pen,5,1970.49,9852.45,4591.09,5261.360000000001,PRJ0232,RES00423,Developer,5.1,80.08,408.41,Paid,2024-04-09,False,,0.0,0.0
ORD005554,2024-09-30,CUST01970,North,Enterprise,Furniture,Cabinet,5,1106.28,5531.4,3250.28,2281.1199999999994,PRJ0386,RES00966,Developer,5.59,183.9,1028.0,Submitted,2024-12-29,False,,0.0,0.0
ORD005555,2023-01-25,CUST01797,North,SMB,Electronics,Laptop,4,715.64,2862.56,1164.76,1697.8,PRJ0218,RES00810,Developer,1.13,194.83,220.16,Submitted,2023-02-24,False,,0.0,0.0
ORD005556,2023-11-30,CUST00357,Central,Mid-Market,Electronics,Mouse,3,1092.37,3277.11,1789.18,1487.93,PRJ0073,RES00865,Tester,3.64,41.41,150.73,Paid,2023-12-15,False,,0.0,0.0
ORD005557,2023-12-21,CUST00748,West,SMB,Electronics,Monitor,3,135.67,407.01,310.67,96.33999999999997,PRJ0334,RES01028,Analyst,1.59,137.01,217.85,Paid,2024-02-04,False,,0.0,0.0
ORD005558,2023-04-26,CUST01305,South,Enterprise,Office Supplies,Stapler,4,1174.5,4698.0,2039.25,2658.75,PRJ0048,RES00673,Developer,4.88,71.43,348.58,Draft,,True,PO79298,0.0,0.0
ORD005559,2023-02-17,CUST01530,South,Mid-Market,Software,CRM License,4,2397.4,9589.6,5798.42,3791.1800000000003,PRJ0081,RES00560,Tester,7.01,166.1,1164.36,Paid,2023-03-04,True,PO60234,0.0,0.0
ORD005560,2023-04-09,CUST00877,West,Mid-Market,Office Supplies,Pen,4,978.83,3915.32,2095.6,1819.7200000000003,PRJ0057,RES00311,PM,1.42,61.21,86.92,Overdue,2023-05-09,True,PO88014,391.53,0.0
ORD005561,2024-04-03,CUST00816,South,Mid-Market,Furniture,Shelf,4,104.15,416.6,216.25,200.35000000000002,PRJ0009,RES00634,Consultant,1.43,106.61,152.45,Paid,2024-04-10,False,,0.0,0.0
